Key,Id,Chinese (Simplified)(zh-CN),Chinese (Traditional)(zh-TW),English(en),Japanese (Japan)(ja-JP),Korean(ko),Thai(th),Vietnamese(vi)
IconDryFriedGreenBeansRecipeText,2.48095E+13,豆角干煸至起皱，搭配青椒翻炒，少许糖盐调味，干香入味，是经典下饭素菜。,豆角干煸至起皱，搭配青椒翻炒，少许糖盐调味，干香入味，是经典下饭素菜。,,,,,
IconEnokiMushroomAndTofuSoupRecipeText,2.48095E+13,金针菇焯水，搭配嫩豆腐煮制，加盐和胡椒粉提鲜，汤汁清甜，口感软嫩爽滑。,金针菇焯水，搭配嫩豆腐煮制，加盐和胡椒粉提鲜，汤汁清甜，口感软嫩爽滑。,,,,,
IconCrucianCarpFreshSoupRecipeText,2.48095E+13,鲫鱼煎至两面金黄，搭配白萝卜慢炖出奶白鲜汤，加盐、胡椒粉去腥提鲜，汤味醇厚滋补。,鲫鱼煎至两面金黄，搭配白萝卜慢炖出奶白鲜汤，加盐、胡椒粉去腥提鲜，汤味醇厚滋补。,,,,,
IconGrassCarpBoiledFishSlicesRecipeText,2.48095E+13,草鱼切片腌制，搭配蔬菜烫熟，汤汁鲜香微爽，米醋去腥解腻，鱼肉紧实嫩滑。,草鱼切片腌制，搭配蔬菜烫熟，汤汁鲜香微爽，米醋去腥解腻，鱼肉紧实嫩滑。,,,,,
IconSweetAndSourCommonCarpRecipeText,2.48095E+13,鲤鱼改刀炸至酥脆，调制糖醋料汁淋面，酸甜酥脆，造型美观，经典宴席家常菜。,鲤鱼改刀炸至酥脆，调制糖醋料汁淋面，酸甜酥脆，造型美观，经典宴席家常菜。,,,,,
IconBigheadCarpFishHeadCasseroleRecipeText,2.48095E+13,花鲢鱼头煎香，加入豆腐、香料慢煲，汤汁浓郁鲜香，鱼头肥美入味，老少皆宜。,花鲢鱼头煎香，加入豆腐、香料慢煲，汤汁浓郁鲜香，鱼头肥美入味，老少皆宜。,,,,,
IconPanFriedTilapiaRecipeText,2.48095E+13,罗非鱼腌制入味，少油慢煎至两面金黄，撒胡椒粉提香，无细刺、肉质鲜嫩。,罗非鱼腌制入味，少油慢煎至两面金黄，撒胡椒粉提香，无细刺、肉质鲜嫩。,,,,,
IconBraisedSmallYellowCroakerRecipeText,2.48095E+13,小黄鱼煎至定型，加入调料焖烧收汁，鱼肉蒜瓣紧实，咸甜微酸，鲜香无腥味。,小黄鱼煎至定型，加入调料焖烧收汁，鱼肉蒜瓣紧实，咸甜微酸，鲜香无腥味。,,,,,
IconSteamedPerchRecipeText,2.48095E+13,鲈鱼处理干净，撒盐和胡椒粉腌制去腥，旺火清蒸锁鲜，肉质雪白弹嫩，原汁原味。,鲈鱼处理干净，撒盐和胡椒粉腌制去腥，旺火清蒸锁鲜，肉质雪白弹嫩，原汁原味。,,,,,
IconSnakeheadFishPickledCabbageSoupRecipeText,2.48095E+13,黑鱼薄片嫩滑无刺，搭配大白菜煮制，米醋解腻增鲜，酸辣开胃，口感爽滑劲道，是人气高端河鲜菜品。,黑鱼薄片嫩滑无刺，搭配大白菜煮制，米醋解腻增鲜，酸辣开胃，口感爽滑劲道，是人气高端河鲜菜品。,,,,,
IconHerbFriedSilverPomfretRecipeText,2.48095E+13,银鲳鱼腌制后文火慢煎，搭配天然香草荚提香去腥，肉质绵密细腻，自带淡雅高级鲜香。,银鲳鱼腌制后文火慢煎，搭配天然香草荚提香去腥，肉质绵密细腻，自带淡雅高级鲜香。,,,,,
IconFishSauceSteamedGrouperRecipeText,2.48095E+13,高端海产石斑鱼旺火清蒸，淋入陈年鱼露提鲜，最大程度激发鱼肉鲜甜，肉质紧实弹牙，宴席必备硬菜。,高端海产石斑鱼旺火清蒸，淋入陈年鱼露提鲜，最大程度激发鱼肉鲜甜，肉质紧实弹牙，宴席必备硬菜。,,,,,
IconMatsutakeBraisedLargeYellowCroakerRecipeText,2.48095E+13,优质大黄鱼煎至定型，加入野生松茸粉慢焖提鲜，鱼肉脂香浓郁，鲜味层次顶级，高端宴席名菜。,优质大黄鱼煎至定型，加入野生松茸粉慢焖提鲜，鱼肉脂香浓郁，鲜味层次顶级，高端宴席名菜。,,,,,
IconRiceVinegarSteamedTurbotRecipeText,2.48095E+13,多宝鱼肉质软糯胶质丰富，少许米醋去腥锁鲜，清蒸保留原汁原味，口感软糯爽滑，营养极高。,多宝鱼肉质软糯胶质丰富，少许米醋去腥锁鲜，清蒸保留原汁原味，口感软糯爽滑，营养极高。,,,,,
IconSaffronLeopardCoralGrouperRecipeText,2.48095E+13,珍稀深海东星斑搭配藏红花丝清蒸上色增香，鱼肉鲜甜细嫩，色泽艳丽，是顶级海鲜宴席菜品。,珍稀深海东星斑搭配藏红花丝清蒸上色增香，鱼肉鲜甜细嫩，色泽艳丽，是顶级海鲜宴席菜品。,,,,,
IconHerbBakedAtlanticCodRecipeText,2.48095E+13,深海鳕鱼肉质雪白少油，搭配天然香草荚慢烤，香气浓郁，口感绵软细腻，高端西式料理菜品。,深海鳕鱼肉质雪白少油，搭配天然香草荚慢烤，香气浓郁，口感绵软细腻，高端西式料理菜品。,,,,,
IconWhitebaitEggCustardRecipeText,2.48095E+13,无刺银鱼搭配鸡蛋蒸制蛋羹，口感嫩滑入口即化，鲜味十足，是滋补高端家常名菜。,无刺银鱼搭配鸡蛋蒸制蛋羹，口感嫩滑入口即化，鲜味十足，是滋补高端家常名菜。,,,,,
IconSquirrelShapedMandarinFishRecipeText,2.48095E+13,名贵鳜鱼改刀炸制成型，调制糖醋料汁淋面，外酥里嫩，造型精致，是经典中式传世宴席名菜。,名贵鳜鱼改刀炸制成型，调制糖醋料汁淋面，外酥里嫩，造型精致，是经典中式传世宴席名菜。,,,,,
IconPanFriedSpanishMackerelRecipeText,2.48095E+13,深海马鲛鱼油脂丰厚，搭配香草慢煎，肉质紧实醇香，无腥鲜香，高端海味家常菜。,深海马鲛鱼油脂丰厚，搭配香草慢煎，肉质紧实醇香，无腥鲜香，高端海味家常菜。,,,,,
IconAncientSteamedYangtzeShadRecipeText,2.48095E+13,顶级珍稀长江鲥鱼，保留鱼鳞古法清蒸，搭配藏红花与陈年鱼露提鲜，鱼鳞含脂，鲜香极致，极负盛名的传世珍馐。,顶级珍稀长江鲥鱼，保留鱼鳞古法清蒸，搭配藏红花与陈年鱼露提鲜，鱼鳞含脂，鲜香极致，极负盛名的传世珍馐。,,,,,
IconMatsutakeTunaSashimiRecipeText,2.48095E+13,海洋顶级蓝鳍金枪鱼，搭配野生松茸粉与藏红花丝提鲜增香，口感绵密醇厚，是游戏天花板级珍稀料理。,海洋顶级蓝鳍金枪鱼，搭配野生松茸粉与藏红花丝提鲜增香，口感绵密醇厚，是游戏天花板级珍稀料理。,,,,,
IconSilverCarpFishBallSoupRecipeText,2.48095E+13,白鲢鱼肉剁制成鱼丸，搭配金针菇煮汤，汤清味鲜，鱼丸Q弹，平价滋补家常汤品。,白鲢鱼肉剁制成鱼丸，搭配金针菇煮汤，汤清味鲜，鱼丸Q弹，平价滋补家常汤品。,,,,,
IconArrangeTheMealText,2.48095E+13,一份色不好，香没有，味不全的能吃的饭,一份色不好，香没有，味不全的能吃的饭,,,,,
IconStirFriedWhiteRadishText,2.48095E+13,新鲜白萝卜切片焯水，加盐与少许白糖提鲜，大火快炒锁住清甜，口感脆嫩清爽，是最基础的家常素菜。,新鲜白萝卜切片焯水，加盐与少许白糖提鲜，大火快炒锁住清甜，口感脆嫩清爽，是最基础的家常素菜。,,,,,
IconHomemadeTenderTofuSoupText,2.48095E+13,嫩滑嫩豆腐切块入清水煮沸，加盐调味，撒少许白胡椒粉去腥提香，汤鲜味淡，温润养胃。,嫩滑嫩豆腐切块入清水煮沸，加盐调味，撒少许白胡椒粉去腥提香，汤鲜味淡，温润养胃。,,,,,
IconBraisedPotatoChunksText,2.48095E+13,土豆切块煎至微黄，加入白糖炒出糖色，加盐、桂皮焖煮入味，软糯入味，咸甜适口。,土豆切块煎至微黄，加入白糖炒出糖色，加盐、桂皮焖煮入味，软糯入味，咸甜适口。,,,,,
IconShreddedGreenPepperStirFryText,2.48095E+13,青椒手撕去籽，大火干炒激发出清香，少许食盐调味，保留原始鲜辣口感，爽口解腻。,青椒手撕去籽，大火干炒激发出清香，少许食盐调味，保留原始鲜辣口感，爽口解腻。,,,,,
IconStirFriedChineseCabbageText,2.48095E+13,大白菜切段大火快炒，少许米醋提鲜解腻，食盐调味，菜叶软嫩、菜帮脆爽，家常百搭素菜。,大白菜切段大火快炒，少许米醋提鲜解腻，食盐调味，菜叶软嫩、菜帮脆爽，家常百搭素菜。,,,,,
IconTomatoAndEggStirFryText,2.48095E+13,鸡蛋滑炒盛出，番茄炒出沙，混合翻炒，加盐和少许白糖中和酸味，酸甜开胃，国民家常菜品。,鸡蛋滑炒盛出，番茄炒出沙，混合翻炒，加盐和少许白糖中和酸味，酸甜开胃，国民家常菜品。,,,,,
IconBraisedPorkBellyWithWaxGourdText,2.48095E+13,五花肉煸炒出油，加入冬瓜块，放八角增香，小火焖煮至冬瓜吸满肉香，肥而不腻。,五花肉煸炒出油，加入冬瓜块，放八角增香，小火焖煮至冬瓜吸满肉香，肥而不腻。,,,,,
IconBlanchedBroccoliText,2.48095E+13,西兰花焯水煮熟，加盐和少许白胡椒粉调味，最大程度保留营养与清甜，口感脆嫩。,西兰花焯水煮熟，加盐和少许白胡椒粉调味，最大程度保留营养与清甜，口感脆嫩。,,,,,
IconBraisedEggplantText,2.48095E+13,茄子煎软，加入糖、盐、米醋调制的料汁焖烧，软糯入味，酸甜咸香层次丰富。,茄子煎软，加入糖、盐、米醋调制的料汁焖烧，软糯入味，酸甜咸香层次丰富。,,,,,
IconStirFriedChineseYamSlicesText,2.48095E+13,山药切片焯水防氧化，搭配青椒快炒，少许米醋锁脆，口感温润脆爽，清淡养生。,山药切片焯水防氧化，搭配青椒快炒，少许米醋锁脆，口感温润脆爽，清淡养生。,,,,,
IconStirFriedShiitakeMushroomWithCeleryText,2.48095E+13,香菇泡发切片炒出香味，加入芹菜段大火翻炒，加盐和胡椒粉提味，鲜香清爽，解腻助消化。,香菇泡发切片炒出香味，加入芹菜段大火翻炒，加盐和胡椒粉提味，鲜香清爽，解腻助消化。,,,,,
IconBraisedYubaSticksText,2.48095E+13,泡发腐竹搭配胡萝卜焖烧，加入八角、桂皮增香，料汁浓稠挂壁，豆香浓郁入味。,泡发腐竹搭配胡萝卜焖烧，加入八角、桂皮增香，料汁浓稠挂壁，豆香浓郁入味。,,,,,
IconLettuceAndChickenBreastSaladText,2.48095E+13,鸡胸肉煮熟撕丝，搭配新鲜生菜，加盐与胡椒粉调味，低脂清爽，口感鲜嫩不油腻。,鸡胸肉煮熟撕丝，搭配新鲜生菜，加盐与胡椒粉调味，低脂清爽，口感鲜嫩不油腻。,,,,,
IconDryFriedGreenBeansText,2.48095E+13,豆角干煸至起皱，搭配青椒翻炒，少许糖盐调味，干香入味，是经典下饭素菜。,豆角干煸至起皱，搭配青椒翻炒，少许糖盐调味，干香入味，是经典下饭素菜。,,,,,
IconEnokiMushroomAndTofuSoupText,2.48095E+13,金针菇焯水，搭配嫩豆腐煮制，加盐和胡椒粉提鲜，汤汁清甜，口感软嫩爽滑。,金针菇焯水，搭配嫩豆腐煮制，加盐和胡椒粉提鲜，汤汁清甜，口感软嫩爽滑。,,,,,
IconCrucianCarpFreshSoupText,2.48095E+13,鲫鱼煎至两面金黄，搭配白萝卜慢炖出奶白鲜汤，加盐、胡椒粉去腥提鲜，汤味醇厚滋补。,鲫鱼煎至两面金黄，搭配白萝卜慢炖出奶白鲜汤，加盐、胡椒粉去腥提鲜，汤味醇厚滋补。,,,,,
IconGrassCarpBoiledFishSlicesText,2.48095E+13,草鱼切片腌制，搭配蔬菜烫熟，汤汁鲜香微爽，米醋去腥解腻，鱼肉紧实嫩滑。,草鱼切片腌制，搭配蔬菜烫熟，汤汁鲜香微爽，米醋去腥解腻，鱼肉紧实嫩滑。,,,,,
IconSweetAndSourCommonCarpText,2.48095E+13,鲤鱼改刀炸至酥脆，调制糖醋料汁淋面，酸甜酥脆，造型美观，经典宴席家常菜。,鲤鱼改刀炸至酥脆，调制糖醋料汁淋面，酸甜酥脆，造型美观，经典宴席家常菜。,,,,,
IconBigheadCarpFishHeadCasseroleText,2.48095E+13,花鲢鱼头煎香，加入豆腐、香料慢煲，汤汁浓郁鲜香，鱼头肥美入味，老少皆宜。,花鲢鱼头煎香，加入豆腐、香料慢煲，汤汁浓郁鲜香，鱼头肥美入味，老少皆宜。,,,,,
IconPanFriedTilapiaText,2.48095E+13,罗非鱼腌制入味，少油慢煎至两面金黄，撒胡椒粉提香，无细刺、肉质鲜嫩。,罗非鱼腌制入味，少油慢煎至两面金黄，撒胡椒粉提香，无细刺、肉质鲜嫩。,,,,,
IconBraisedSmallYellowCroakerText,2.48095E+13,小黄鱼煎至定型，加入调料焖烧收汁，鱼肉蒜瓣紧实，咸甜微酸，鲜香无腥味。,小黄鱼煎至定型，加入调料焖烧收汁，鱼肉蒜瓣紧实，咸甜微酸，鲜香无腥味。,,,,,
IconSteamedPerchText,2.48095E+13,鲈鱼处理干净，撒盐和胡椒粉腌制去腥，旺火清蒸锁鲜，肉质雪白弹嫩，原汁原味。,鲈鱼处理干净，撒盐和胡椒粉腌制去腥，旺火清蒸锁鲜，肉质雪白弹嫩，原汁原味。,,,,,
IconSnakeheadFishPickledCabbageSoupText,2.48095E+13,黑鱼薄片嫩滑无刺，搭配大白菜煮制，米醋解腻增鲜，酸辣开胃，口感爽滑劲道，是人气高端河鲜菜品。,黑鱼薄片嫩滑无刺，搭配大白菜煮制，米醋解腻增鲜，酸辣开胃，口感爽滑劲道，是人气高端河鲜菜品。,,,,,
IconHerbFriedSilverPomfretText,2.48095E+13,银鲳鱼腌制后文火慢煎，搭配天然香草荚提香去腥，肉质绵密细腻，自带淡雅高级鲜香。,银鲳鱼腌制后文火慢煎，搭配天然香草荚提香去腥，肉质绵密细腻，自带淡雅高级鲜香。,,,,,
IconFishSauceSteamedGrouperText,2.48095E+13,高端海产石斑鱼旺火清蒸，淋入陈年鱼露提鲜，最大程度激发鱼肉鲜甜，肉质紧实弹牙，宴席必备硬菜。,高端海产石斑鱼旺火清蒸，淋入陈年鱼露提鲜，最大程度激发鱼肉鲜甜，肉质紧实弹牙，宴席必备硬菜。,,,,,
IconMatsutakeBraisedLargeYellowCroakerText,2.48095E+13,优质大黄鱼煎至定型，加入野生松茸粉慢焖提鲜，鱼肉脂香浓郁，鲜味层次顶级，高端宴席名菜。,优质大黄鱼煎至定型，加入野生松茸粉慢焖提鲜，鱼肉脂香浓郁，鲜味层次顶级，高端宴席名菜。,,,,,
IconRiceVinegarSteamedTurbotText,2.48095E+13,多宝鱼肉质软糯胶质丰富，少许米醋去腥锁鲜，清蒸保留原汁原味，口感软糯爽滑，营养极高。,多宝鱼肉质软糯胶质丰富，少许米醋去腥锁鲜，清蒸保留原汁原味，口感软糯爽滑，营养极高。,,,,,
IconSaffronLeopardCoralGrouperText,2.48095E+13,珍稀深海东星斑搭配藏红花丝清蒸上色增香，鱼肉鲜甜细嫩，色泽艳丽，是顶级海鲜宴席菜品。,珍稀深海东星斑搭配藏红花丝清蒸上色增香，鱼肉鲜甜细嫩，色泽艳丽，是顶级海鲜宴席菜品。,,,,,
IconHerbBakedAtlanticCodText,2.48095E+13,深海鳕鱼肉质雪白少油，搭配天然香草荚慢烤，香气浓郁，口感绵软细腻，高端西式料理菜品。,深海鳕鱼肉质雪白少油，搭配天然香草荚慢烤，香气浓郁，口感绵软细腻，高端西式料理菜品。,,,,,
IconWhitebaitEggCustardText,2.48095E+13,无刺银鱼搭配鸡蛋蒸制蛋羹，口感嫩滑入口即化，鲜味十足，是滋补高端家常名菜。,无刺银鱼搭配鸡蛋蒸制蛋羹，口感嫩滑入口即化，鲜味十足，是滋补高端家常名菜。,,,,,
IconSquirrelShapedMandarinFishText,2.48095E+13,名贵鳜鱼改刀炸制成型，调制糖醋料汁淋面，外酥里嫩，造型精致，是经典中式传世宴席名菜。,名贵鳜鱼改刀炸制成型，调制糖醋料汁淋面，外酥里嫩，造型精致，是经典中式传世宴席名菜。,,,,,
IconPanFriedSpanishMackerelText,2.48095E+13,深海马鲛鱼油脂丰厚，搭配香草慢煎，肉质紧实醇香，无腥鲜香，高端海味家常菜。,深海马鲛鱼油脂丰厚，搭配香草慢煎，肉质紧实醇香，无腥鲜香，高端海味家常菜。,,,,,
IconAncientSteamedYangtzeShadText,2.48095E+13,顶级珍稀长江鲥鱼，保留鱼鳞古法清蒸，搭配藏红花与陈年鱼露提鲜，鱼鳞含脂，鲜香极致，极负盛名的传世珍馐。,顶级珍稀长江鲥鱼，保留鱼鳞古法清蒸，搭配藏红花与陈年鱼露提鲜，鱼鳞含脂，鲜香极致，极负盛名的传世珍馐。,,,,,
IconMatsutakeTunaSashimiText,2.48095E+13,海洋顶级蓝鳍金枪鱼，搭配野生松茸粉与藏红花丝提鲜增香，口感绵密醇厚，是游戏天花板级珍稀料理。,海洋顶级蓝鳍金枪鱼，搭配野生松茸粉与藏红花丝提鲜增香，口感绵密醇厚，是游戏天花板级珍稀料理。,,,,,
IconSilverCarpFishBallSoupText,2.48095E+13,白鲢鱼肉剁制成鱼丸，搭配金针菇煮汤，汤清味鲜，鱼丸Q弹，平价滋补家常汤品。,白鲢鱼肉剁制成鱼丸，搭配金针菇煮汤，汤清味鲜，鱼丸Q弹，平价滋补家常汤品。,,,,,
