Id,Remark,Name,Icon,Desc,Type,TypeNum,备注,Synthesis,MaxNum,Shop,CurrencyType,Value,PurchaseRestriction,Quality
411024,虚空战歌手机壳,411024Name,,411024Text,11,,,,999,,1,0,,2
411025,猫屿午后手机壳,411025Name,,411025Text,11,,,,999,,1,0,,2
411026,雪落狐踪手机壳,411026Name,,411026Text,11,,,,999,,1,0,,2
411027,深海人鱼手机壳,411027Name,,411027Text,11,,,,999,,1,0,,2
411028,林间萤火手机壳,411028Name,,411028Text,11,,,,999,,1,0,,2
411029,浅海碎浪手机壳,411029Name,,411029Text,11,,,,999,,1,0,,3
412000,星野休憩贴纸,412000Name,,412000Text,11,,,,999,,1,0,,1
412001,晚风橘绘贴纸,412001Name,,412001Text,11,,,,999,,1,0,,1
412002,窗边白笺贴纸,412002Name,,412002Text,11,,,,999,,1,0,,1
412003,青空信约贴纸,412003Name,,412003Text,11,,,,999,,1,0,,1
412004,樱花私语贴纸,412004Name,,412004Text,11,,,,999,,1,0,,1
412005,星轨魔导贴纸,412005Name,,412005Text,11,,,,999,,1,0,,1
412006,雾境魔女贴纸,412006Name,,412006Text,11,,,,999,,1,0,,1
412007,月光咒印贴纸,412007Name,,412007Text,11,,,,999,,1,0,,1
412008,冰晶灵使贴纸,412008Name,,412008Text,11,,,,999,,1,0,,1
412009,云间神谕贴纸,412009Name,,412009Text,11,,,,999,,1,0,,1
412010,课间碎光贴纸,412010Name,,412010Text,11,,,,999,,1,0,,1
412011,校服晚风贴纸,412011Name,,412011Text,11,,,,999,,1,0,,1
412012,操场落日贴纸,412012Name,,412012Text,11,,,,999,,1,0,,1
412013,图书馆秘思贴纸,412013Name,,412013Text,11,,,,999,,1,0,,1
412014,天台告白贴纸,412014Name,,412014Text,11,,,,999,,1,0,,1
412015,月下青衫贴纸,412015Name,,412015Text,11,,,,999,,1,0,,1
412016,桃枝执扇贴纸,412016Name,,412016Text,11,,,,999,,1,0,,1
412017,山河辞赋贴纸,412017Name,,412017Text,11,,,,999,,1,0,,1
412018,云袖清欢贴纸,412018Name,,412018Text,11,,,,999,,1,0,,1
412019,灯影红笺贴纸,412019Name,,412019Text,11,,,,999,,1,0,,1
412020,霓虹战姬贴纸,412020Name,,412020Text,11,,,,999,,1,0,,2
412021,深空巡卫贴纸,412021Name,,412021Text,11,,,,999,,1,0,,2
412022,机甲星旅贴纸,412022Name,,412022Text,11,,,,999,,1,0,,2
412023,雨夜刃影贴纸,412023Name,,412023Text,11,,,,999,,1,0,,2
412024,虚空战歌贴纸,412024Name,,412024Text,11,,,,999,,1,0,,2
412025,猫屿午后贴纸,412025Name,,412025Text,11,,,,999,,1,0,,2
412026,雪落狐踪贴纸,412026Name,,412026Text,11,,,,999,,1,0,,2
412027,深海人鱼贴纸,412027Name,,412027Text,11,,,,999,,1,0,,2
412028,林间萤火贴纸,412028Name,,412028Text,11,,,,999,,1,0,,2
412029,浅海碎浪贴纸,412029Name,,412029Text,11,,,,999,,1,0,,3
413000,星野休憩本子,413000Name,,413000Text,11,,,,999,,1,0,,1
413001,晚风橘绘本子,413001Name,,413001Text,11,,,,999,,1,0,,1
413002,窗边白笺本子,413002Name,,413002Text,11,,,,999,,1,0,,1
413003,青空信约本子,413003Name,,413003Text,11,,,,999,,1,0,,1
413004,樱花私语本子,413004Name,,413004Text,11,,,,999,,1,0,,1
413005,星轨魔导本子,413005Name,,413005Text,11,,,,999,,1,0,,1
413006,雾境魔女本子,413006Name,,413006Text,11,,,,999,,1,0,,1
413007,月光咒印本子,413007Name,,413007Text,11,,,,999,,1,0,,1
413008,冰晶灵使本子,413008Name,,413008Text,11,,,,999,,1,0,,1
413009,云间神谕本子,413009Name,,413009Text,11,,,,999,,1,0,,1
413010,课间碎光本子,413010Name,,413010Text,11,,,,999,,1,0,,1
413011,校服晚风本子,413011Name,,413011Text,11,,,,999,,1,0,,1
413012,操场落日本子,413012Name,,413012Text,11,,,,999,,1,0,,1
413013,图书馆秘思本子,413013Name,,413013Text,11,,,,999,,1,0,,1
413014,天台告白本子,413014Name,,413014Text,11,,,,999,,1,0,,1
413015,月下青衫本子,413015Name,,413015Text,11,,,,999,,1,0,,1
413016,桃枝执扇本子,413016Name,,413016Text,11,,,,999,,1,0,,1
413017,山河辞赋本子,413017Name,,413017Text,11,,,,999,,1,0,,1
413018,云袖清欢本子,413018Name,,413018Text,11,,,,999,,1,0,,1
413019,灯影红笺本子,413019Name,,413019Text,11,,,,999,,1,0,,1
413020,霓虹战姬本子,413020Name,,413020Text,11,,,,999,,1,0,,2
413021,深空巡卫本子,413021Name,,413021Text,11,,,,999,,1,0,,2
413022,机甲星旅本子,413022Name,,413022Text,11,,,,999,,1,0,,2
413023,雨夜刃影本子,413023Name,,413023Text,11,,,,999,,1,0,,2
413024,虚空战歌本子,413024Name,,413024Text,11,,,,999,,1,0,,2
413025,猫屿午后本子,413025Name,,413025Text,11,,,,999,,1,0,,2
413026,雪落狐踪本子,413026Name,,413026Text,11,,,,999,,1,0,,2
413027,深海人鱼本子,413027Name,,413027Text,11,,,,999,,1,0,,2
413028,林间萤火本子,413028Name,,413028Text,11,,,,999,,1,0,,2
413029,浅海碎浪本子,413029Name,,413029Text,11,,,,999,,1,0,,3
414000,星野休憩钥匙扣,414000Name,,414000Text,11,,,,999,,1,0,,1
414001,晚风橘绘钥匙扣,414001Name,,414001Text,11,,,,999,,1,0,,1
414002,窗边白笺钥匙扣,414002Name,,414002Text,11,,,,999,,1,0,,1
414003,青空信约钥匙扣,414003Name,,414003Text,11,,,,999,,1,0,,1
414004,樱花私语钥匙扣,414004Name,,414004Text,11,,,,999,,1,0,,1
414005,星轨魔导钥匙扣,414005Name,,414005Text,11,,,,999,,1,0,,1
414006,雾境魔女钥匙扣,414006Name,,414006Text,11,,,,999,,1,0,,1
414007,月光咒印钥匙扣,414007Name,,414007Text,11,,,,999,,1,0,,1
414008,冰晶灵使钥匙扣,414008Name,,414008Text,11,,,,999,,1,0,,1
414009,云间神谕钥匙扣,414009Name,,414009Text,11,,,,999,,1,0,,1
414010,课间碎光钥匙扣,414010Name,,414010Text,11,,,,999,,1,0,,1
414011,校服晚风钥匙扣,414011Name,,414011Text,11,,,,999,,1,0,,1
414012,操场落日钥匙扣,414012Name,,414012Text,11,,,,999,,1,0,,1
414013,图书馆秘思钥匙扣,414013Name,,414013Text,11,,,,999,,1,0,,1
414014,天台告白钥匙扣,414014Name,,414014Text,11,,,,999,,1,0,,1
414015,月下青衫钥匙扣,414015Name,,414015Text,11,,,,999,,1,0,,1
414016,桃枝执扇钥匙扣,414016Name,,414016Text,11,,,,999,,1,0,,1
414017,山河辞赋钥匙扣,414017Name,,414017Text,11,,,,999,,1,0,,1
414018,云袖清欢钥匙扣,414018Name,,414018Text,11,,,,999,,1,0,,1
414019,灯影红笺钥匙扣,414019Name,,414019Text,11,,,,999,,1,0,,1
414020,霓虹战姬钥匙扣,414020Name,,414020Text,11,,,,999,,1,0,,2
414021,深空巡卫钥匙扣,414021Name,,414021Text,11,,,,999,,1,0,,2
414022,机甲星旅钥匙扣,414022Name,,414022Text,11,,,,999,,1,0,,2
414023,雨夜刃影钥匙扣,414023Name,,414023Text,11,,,,999,,1,0,,2
414024,虚空战歌钥匙扣,414024Name,,414024Text,11,,,,999,,1,0,,2
414025,猫屿午后钥匙扣,414025Name,,414025Text,11,,,,999,,1,0,,2
414026,雪落狐踪钥匙扣,414026Name,,414026Text,11,,,,999,,1,0,,2
414027,深海人鱼钥匙扣,414027Name,,414027Text,11,,,,999,,1,0,,2
414028,林间萤火钥匙扣,414028Name,,414028Text,11,,,,999,,1,0,,2
414029,浅海碎浪钥匙扣,414029Name,,414029Text,11,,,,999,,1,0,,3
415000,星野休憩T-恤,415000Name,,415000Text,11,,,,999,,1,0,,1
415001,晚风橘绘T-恤,415001Name,,415001Text,11,,,,999,,1,0,,1
415002,窗边白笺T-恤,415002Name,,415002Text,11,,,,999,,1,0,,1
415003,青空信约T-恤,415003Name,,415003Text,11,,,,999,,1,0,,1
415004,樱花私语T-恤,415004Name,,415004Text,11,,,,999,,1,0,,1
415005,星轨魔导T-恤,415005Name,,415005Text,11,,,,999,,1,0,,1
415006,雾境魔女T-恤,415006Name,,415006Text,11,,,,999,,1,0,,1
415007,月光咒印T-恤,415007Name,,415007Text,11,,,,999,,1,0,,1
415008,冰晶灵使T-恤,415008Name,,415008Text,11,,,,999,,1,0,,1
415009,云间神谕T-恤,415009Name,,415009Text,11,,,,999,,1,0,,1
415010,课间碎光T-恤,415010Name,,415010Text,11,,,,999,,1,0,,1
415011,校服晚风T-恤,415011Name,,415011Text,11,,,,999,,1,0,,1
415012,操场落日T-恤,415012Name,,415012Text,11,,,,999,,1,0,,1
415013,图书馆秘思T-恤,415013Name,,415013Text,11,,,,999,,1,0,,1
415014,天台告白T-恤,415014Name,,415014Text,11,,,,999,,1,0,,1
415015,月下青衫T-恤,415015Name,,415015Text,11,,,,999,,1,0,,1
415016,桃枝执扇T-恤,415016Name,,415016Text,11,,,,999,,1,0,,1
415017,山河辞赋T-恤,415017Name,,415017Text,11,,,,999,,1,0,,1
415018,云袖清欢T-恤,415018Name,,415018Text,11,,,,999,,1,0,,1
415019,灯影红笺T-恤,415019Name,,415019Text,11,,,,999,,1,0,,1
415020,霓虹战姬T-恤,415020Name,,415020Text,11,,,,999,,1,0,,2
415021,深空巡卫T-恤,415021Name,,415021Text,11,,,,999,,1,0,,2
415022,机甲星旅T-恤,415022Name,,415022Text,11,,,,999,,1,0,,2
415023,雨夜刃影T-恤,415023Name,,415023Text,11,,,,999,,1,0,,2
415024,虚空战歌T-恤,415024Name,,415024Text,11,,,,999,,1,0,,2
415025,猫屿午后T-恤,415025Name,,415025Text,11,,,,999,,1,0,,2
415026,雪落狐踪T-恤,415026Name,,415026Text,11,,,,999,,1,0,,2
415027,深海人鱼T-恤,415027Name,,415027Text,11,,,,999,,1,0,,2
415028,林间萤火T-恤,415028Name,,415028Text,11,,,,999,,1,0,,2
415029,浅海碎浪T-恤,415029Name,,415029Text,11,,,,999,,1,0,,3
500000,星野休憩徽章,400000Name,,400000Text,13,,,,999,,1,400,,1
600000,星野休憩徽章（次品）,600000Name,,400000Text,13,,,,999,,1,200,,1
500001,晚风橘绘徽章,400001Name,,400001Text,13,,,,999,,1,400,,1
600001,晚风橘绘徽章（次品）,600001Name,,400001Text,13,,,,999,,1,200,,1
500002,窗边白笺徽章,400002Name,,400002Text,13,,,,999,,1,400,,1
600002,窗边白笺徽章（次品）,600002Name,,400002Text,13,,,,999,,1,200,,1
500003,青空信约徽章,400003Name,,400003Text,13,,,,999,,1,400,,1
600003,青空信约徽章（次品）,600003Name,,400003Text,13,,,,999,,1,200,,1
500004,樱花私语徽章,400004Name,,400004Text,13,,,,999,,1,400,,1
600004,樱花私语徽章（次品）,600004Name,,400004Text,13,,,,999,,1,200,,1
500005,星轨魔导徽章,400005Name,,400005Text,13,,,,999,,1,400,,1
600005,星轨魔导徽章（次品）,600005Name,,400005Text,13,,,,999,,1,200,,1
500006,雾境魔女徽章,400006Name,,400006Text,13,,,,999,,1,400,,1
600006,雾境魔女徽章（次品）,600006Name,,400006Text,13,,,,999,,1,200,,1
500007,月光咒印徽章,400007Name,,400007Text,13,,,,999,,1,400,,1
600007,月光咒印徽章（次品）,600007Name,,400007Text,13,,,,999,,1,200,,1
500008,冰晶灵使徽章,400008Name,,400008Text,13,,,,999,,1,400,,1
600008,冰晶灵使徽章（次品）,600008Name,,400008Text,13,,,,999,,1,200,,1
500009,云间神谕徽章,400009Name,,400009Text,13,,,,999,,1,400,,1
600009,云间神谕徽章（次品）,600009Name,,400009Text,13,,,,999,,1,200,,1
500010,课间碎光徽章,400010Name,,400010Text,13,,,,999,,1,400,,1
600010,课间碎光徽章（次品）,600010Name,,400010Text,13,,,,999,,1,200,,1
500011,校服晚风徽章,400011Name,,400011Text,13,,,,999,,1,400,,1
600011,校服晚风徽章（次品）,600011Name,,400011Text,13,,,,999,,1,200,,1
500012,操场落日徽章,400012Name,,400012Text,13,,,,999,,1,600,,1
600012,操场落日徽章（次品）,600012Name,,400012Text,13,,,,999,,1,300,,1
500013,图书馆秘思徽章,400013Name,,400013Text,13,,,,999,,1,600,,1
600013,图书馆秘思徽章（次品）,600013Name,,400013Text,13,,,,999,,1,300,,1
500014,天台告白徽章,400014Name,,400014Text,13,,,,999,,1,600,,1
600014,天台告白徽章（次品）,600014Name,,400014Text,13,,,,999,,1,300,,1
500015,月下青衫徽章,400015Name,,400015Text,13,,,,999,,1,600,,1
600015,月下青衫徽章（次品）,600015Name,,400015Text,13,,,,999,,1,300,,1
500016,桃枝执扇徽章,400016Name,,400016Text,13,,,,999,,1,600,,1
600016,桃枝执扇徽章（次品）,600016Name,,400016Text,13,,,,999,,1,300,,1
500017,山河辞赋徽章,400017Name,,400017Text,13,,,,999,,1,600,,1
600017,山河辞赋徽章（次品）,600017Name,,400017Text,13,,,,999,,1,300,,1
500018,云袖清欢徽章,400018Name,,400018Text,13,,,,999,,1,600,,1
600018,云袖清欢徽章（次品）,600018Name,,400018Text,13,,,,999,,1,300,,1
500019,灯影红笺徽章,400019Name,,400019Text,13,,,,999,,1,600,,1
600019,灯影红笺徽章（次品）,600019Name,,400019Text,13,,,,999,,1,300,,1
500020,霓虹战姬徽章,400020Name,,400020Text,13,,,,999,,1,800,,2
600020,霓虹战姬徽章（次品）,600020Name,,400020Text,13,,,,999,,1,400,,2
500021,深空巡卫徽章,400021Name,,400021Text,13,,,,999,,1,800,,2
600021,深空巡卫徽章（次品）,600021Name,,400021Text,13,,,,999,,1,400,,2
500022,机甲星旅徽章,400022Name,,400022Text,13,,,,999,,1,800,,2
600022,机甲星旅徽章（次品）,600022Name,,400022Text,13,,,,999,,1,400,,2
500023,雨夜刃影徽章,400023Name,,400023Text,13,,,,999,,1,800,,2
600023,雨夜刃影徽章（次品）,600023Name,,400023Text,13,,,,999,,1,400,,2
500024,虚空战歌徽章,400024Name,,400024Text,13,,,,999,,1,800,,2
600024,虚空战歌徽章（次品）,600024Name,,400024Text,13,,,,999,,1,400,,2
500025,猫屿午后徽章,400025Name,,400025Text,13,,,,999,,1,800,,2
600025,猫屿午后徽章（次品）,600025Name,,400025Text,13,,,,999,,1,400,,2
500026,雪落狐踪徽章,400026Name,,400026Text,13,,,,999,,1,1000,,2
600026,雪落狐踪徽章（次品）,600026Name,,400026Text,13,,,,999,,1,500,,2
500027,深海人鱼徽章,400027Name,,400027Text,13,,,,999,,1,1000,,2
600027,深海人鱼徽章（次品）,600027Name,,400027Text,13,,,,999,,1,500,,2
500028,林间萤火徽章,400028Name,,400028Text,13,,,,999,,1,1000,,2
600028,林间萤火徽章（次品）,600028Name,,400028Text,13,,,,999,,1,500,,2
500029,浅海碎浪徽章,400029Name,,400029Text,13,,,,999,,1,1200,,3
600029,浅海碎浪徽章（次品）,600029Name,,400029Text,13,,,,999,,1,600,,3
501000,星野休憩画册,401000Name,,401000Text,13,,,,999,,1,600,,1
601000,星野休憩画册（次品）,601000Name,,401000Text,13,,,,999,,1,300,,1
501001,晚风橘绘画册,401001Name,,401001Text,13,,,,999,,1,600,,1
601001,晚风橘绘画册（次品）,601001Name,,401001Text,13,,,,999,,1,300,,1
501002,窗边白笺画册,401002Name,,401002Text,13,,,,999,,1,600,,1
601002,窗边白笺画册（次品）,601002Name,,401002Text,13,,,,999,,1,300,,1
501003,青空信约画册,401003Name,,401003Text,13,,,,999,,1,600,,1
601003,青空信约画册（次品）,601003Name,,401003Text,13,,,,999,,1,300,,1
501004,樱花私语画册,401004Name,,401004Text,13,,,,999,,1,600,,1
601004,樱花私语画册（次品）,601004Name,,401004Text,13,,,,999,,1,300,,1
501005,星轨魔导画册,401005Name,,401005Text,13,,,,999,,1,600,,1
601005,星轨魔导画册（次品）,601005Name,,401005Text,13,,,,999,,1,300,,1
501006,雾境魔女画册,401006Name,,401006Text,13,,,,999,,1,600,,1
601006,雾境魔女画册（次品）,601006Name,,401006Text,13,,,,999,,1,300,,1
501007,月光咒印画册,401007Name,,401007Text,13,,,,999,,1,600,,1
601007,月光咒印画册（次品）,601007Name,,401007Text,13,,,,999,,1,300,,1
501008,冰晶灵使画册,401008Name,,401008Text,13,,,,999,,1,600,,1
601008,冰晶灵使画册（次品）,601008Name,,401008Text,13,,,,999,,1,300,,1
501009,云间神谕画册,401009Name,,401009Text,13,,,,999,,1,600,,1
601009,云间神谕画册（次品）,601009Name,,401009Text,13,,,,999,,1,300,,1
501010,课间碎光画册,401010Name,,401010Text,13,,,,999,,1,600,,1
601010,课间碎光画册（次品）,601010Name,,401010Text,13,,,,999,,1,300,,1
501011,校服晚风画册,401011Name,,401011Text,13,,,,999,,1,600,,1
601011,校服晚风画册（次品）,601011Name,,401011Text,13,,,,999,,1,300,,1
501012,操场落日画册,401012Name,,401012Text,13,,,,999,,1,800,,2
601012,操场落日画册（次品）,601012Name,,401012Text,13,,,,999,,1,400,,2
501013,图书馆秘思画册,401013Name,,401013Text,13,,,,999,,1,800,,2
601013,图书馆秘思画册（次品）,601013Name,,401013Text,13,,,,999,,1,400,,2
501014,天台告白画册,401014Name,,401014Text,13,,,,999,,1,800,,2
601014,天台告白画册（次品）,601014Name,,401014Text,13,,,,999,,1,400,,2
501015,月下青衫画册,401015Name,,401015Text,13,,,,999,,1,800,,2
601015,月下青衫画册（次品）,601015Name,,401015Text,13,,,,999,,1,400,,2
501016,桃枝执扇画册,401016Name,,401016Text,13,,,,999,,1,800,,2
601016,桃枝执扇画册（次品）,601016Name,,401016Text,13,,,,999,,1,400,,2
501017,山河辞赋画册,401017Name,,401017Text,13,,,,999,,1,800,,2
601017,山河辞赋画册（次品）,601017Name,,401017Text,13,,,,999,,1,400,,2
501018,云袖清欢画册,401018Name,,401018Text,13,,,,999,,1,800,,2
601018,云袖清欢画册（次品）,601018Name,,401018Text,13,,,,999,,1,400,,2
501019,灯影红笺画册,401019Name,,401019Text,13,,,,999,,1,800,,2
601019,灯影红笺画册（次品）,601019Name,,401019Text,13,,,,999,,1,400,,2
501020,霓虹战姬画册,401020Name,,401020Text,13,,,,999,,1,1000,,2
601020,霓虹战姬画册（次品）,601020Name,,401020Text,13,,,,999,,1,500,,2
501021,深空巡卫画册,401021Name,,401021Text,13,,,,999,,1,1000,,2
601021,深空巡卫画册（次品）,601021Name,,401021Text,13,,,,999,,1,500,,2
501022,机甲星旅画册,401022Name,,401022Text,13,,,,999,,1,1000,,2
601022,机甲星旅画册（次品）,601022Name,,401022Text,13,,,,999,,1,500,,2
501023,雨夜刃影画册,401023Name,,401023Text,13,,,,999,,1,1000,,2
601023,雨夜刃影画册（次品）,601023Name,,401023Text,13,,,,999,,1,500,,2
501024,虚空战歌画册,401024Name,,401024Text,13,,,,999,,1,1000,,2
601024,虚空战歌画册（次品）,601024Name,,401024Text,13,,,,999,,1,500,,2
501025,猫屿午后画册,401025Name,,401025Text,13,,,,999,,1,1000,,2
601025,猫屿午后画册（次品）,601025Name,,401025Text,13,,,,999,,1,500,,2
501026,雪落狐踪画册,401026Name,,401026Text,13,,,,999,,1,1200,,3
601026,雪落狐踪画册（次品）,601026Name,,401026Text,13,,,,999,,1,600,,3
501027,深海人鱼画册,401027Name,,401027Text,13,,,,999,,1,1200,,3
601027,深海人鱼画册（次品）,601027Name,,401027Text,13,,,,999,,1,600,,3
501028,林间萤火画册,401028Name,,401028Text,13,,,,999,,1,1200,,3
601028,林间萤火画册（次品）,601028Name,,401028Text,13,,,,999,,1,600,,3
501029,浅海碎浪画册,401029Name,,401029Text,13,,,,999,,1,1400,,3
601029,浅海碎浪画册（次品）,601029Name,,401029Text,13,,,,999,,1,700,,3
502000,星野休憩抱枕,402000Name,,402000Text,13,,,,999,,1,800,,2
602000,星野休憩抱枕（次品）,602000Name,,402000Text,13,,,,999,,1,400,,2
502001,晚风橘绘抱枕,402001Name,,402001Text,13,,,,999,,1,800,,2
602001,晚风橘绘抱枕（次品）,602001Name,,402001Text,13,,,,999,,1,400,,2
502002,窗边白笺抱枕,402002Name,,402002Text,13,,,,999,,1,800,,2
602002,窗边白笺抱枕（次品）,602002Name,,402002Text,13,,,,999,,1,400,,2
502003,青空信约抱枕,402003Name,,402003Text,13,,,,999,,1,800,,2
602003,青空信约抱枕（次品）,602003Name,,402003Text,13,,,,999,,1,400,,2
502004,樱花私语抱枕,402004Name,,402004Text,13,,,,999,,1,800,,2
602004,樱花私语抱枕（次品）,602004Name,,402004Text,13,,,,999,,1,400,,2
502005,星轨魔导抱枕,402005Name,,402005Text,13,,,,999,,1,800,,2
602005,星轨魔导抱枕（次品）,602005Name,,402005Text,13,,,,999,,1,400,,2
502006,雾境魔女抱枕,402006Name,,402006Text,13,,,,999,,1,800,,2
602006,雾境魔女抱枕（次品）,602006Name,,402006Text,13,,,,999,,1,400,,2
502007,月光咒印抱枕,402007Name,,402007Text,13,,,,999,,1,800,,2
602007,月光咒印抱枕（次品）,602007Name,,402007Text,13,,,,999,,1,400,,2
502008,冰晶灵使抱枕,402008Name,,402008Text,13,,,,999,,1,800,,2
602008,冰晶灵使抱枕（次品）,602008Name,,402008Text,13,,,,999,,1,400,,2
502009,云间神谕抱枕,402009Name,,402009Text,13,,,,999,,1,800,,2
602009,云间神谕抱枕（次品）,602009Name,,402009Text,13,,,,999,,1,400,,2
502010,课间碎光抱枕,402010Name,,402010Text,13,,,,999,,1,800,,2
602010,课间碎光抱枕（次品）,602010Name,,402010Text,13,,,,999,,1,400,,2
502011,校服晚风抱枕,402011Name,,402011Text,13,,,,999,,1,800,,2
602011,校服晚风抱枕（次品）,602011Name,,402011Text,13,,,,999,,1,400,,2
502012,操场落日抱枕,402012Name,,402012Text,13,,,,999,,1,1000,,2
602012,操场落日抱枕（次品）,602012Name,,402012Text,13,,,,999,,1,500,,2
502013,图书馆秘思抱枕,402013Name,,402013Text,13,,,,999,,1,1000,,2
602013,图书馆秘思抱枕（次品）,602013Name,,402013Text,13,,,,999,,1,500,,2
502014,天台告白抱枕,402014Name,,402014Text,13,,,,999,,1,1000,,2
602014,天台告白抱枕（次品）,602014Name,,402014Text,13,,,,999,,1,500,,2
502015,月下青衫抱枕,402015Name,,402015Text,13,,,,999,,1,1000,,2
602015,月下青衫抱枕（次品）,602015Name,,402015Text,13,,,,999,,1,500,,2
502016,桃枝执扇抱枕,402016Name,,402016Text,13,,,,999,,1,1000,,2
602016,桃枝执扇抱枕（次品）,602016Name,,402016Text,13,,,,999,,1,500,,2
502017,山河辞赋抱枕,402017Name,,402017Text,13,,,,999,,1,1000,,2
602017,山河辞赋抱枕（次品）,602017Name,,402017Text,13,,,,999,,1,500,,2
502018,云袖清欢抱枕,402018Name,,402018Text,13,,,,999,,1,1000,,2
602018,云袖清欢抱枕（次品）,602018Name,,402018Text,13,,,,999,,1,500,,2
502019,灯影红笺抱枕,402019Name,,402019Text,13,,,,999,,1,1000,,2
602019,灯影红笺抱枕（次品）,602019Name,,402019Text,13,,,,999,,1,500,,2
502020,霓虹战姬抱枕,402020Name,,402020Text,13,,,,999,,1,1200,,3
602020,霓虹战姬抱枕（次品）,602020Name,,402020Text,13,,,,999,,1,600,,3
502021,深空巡卫抱枕,402021Name,,402021Text,13,,,,999,,1,1200,,3
602021,深空巡卫抱枕（次品）,602021Name,,402021Text,13,,,,999,,1,600,,3
502022,机甲星旅抱枕,402022Name,,402022Text,13,,,,999,,1,1200,,3
602022,机甲星旅抱枕（次品）,602022Name,,402022Text,13,,,,999,,1,600,,3
502023,雨夜刃影抱枕,402023Name,,402023Text,13,,,,999,,1,1200,,3
602023,雨夜刃影抱枕（次品）,602023Name,,402023Text,13,,,,999,,1,600,,3
502024,虚空战歌抱枕,402024Name,,402024Text,13,,,,999,,1,1200,,3
602024,虚空战歌抱枕（次品）,602024Name,,402024Text,13,,,,999,,1,600,,3
502025,猫屿午后抱枕,402025Name,,402025Text,13,,,,999,,1,1200,,3
602025,猫屿午后抱枕（次品）,602025Name,,402025Text,13,,,,999,,1,600,,3
502026,雪落狐踪抱枕,402026Name,,402026Text,13,,,,999,,1,1400,,3
602026,雪落狐踪抱枕（次品）,602026Name,,402026Text,13,,,,999,,1,700,,3
502027,深海人鱼抱枕,402027Name,,402027Text,13,,,,999,,1,1400,,3
602027,深海人鱼抱枕（次品）,602027Name,,402027Text,13,,,,999,,1,700,,3
502028,林间萤火抱枕,402028Name,,402028Text,13,,,,999,,1,1400,,3
602028,林间萤火抱枕（次品）,602028Name,,402028Text,13,,,,999,,1,700,,3
502029,浅海碎浪抱枕,402029Name,,402029Text,13,,,,999,,1,1600,,4
602029,浅海碎浪抱枕（次品）,602029Name,,402029Text,13,,,,999,,1,800,,4
503000,星野休憩毯子,403000Name,,403000Text,13,,,,999,,1,1000,,2
603000,星野休憩毯子（次品）,603000Name,,403000Text,13,,,,999,,1,500,,2
503001,晚风橘绘毯子,403001Name,,403001Text,13,,,,999,,1,1000,,2
603001,晚风橘绘毯子（次品）,603001Name,,403001Text,13,,,,999,,1,500,,2
503002,窗边白笺毯子,403002Name,,403002Text,13,,,,999,,1,1000,,2
603002,窗边白笺毯子（次品）,603002Name,,403002Text,13,,,,999,,1,500,,2
503003,青空信约毯子,403003Name,,403003Text,13,,,,999,,1,1000,,2
603003,青空信约毯子（次品）,603003Name,,403003Text,13,,,,999,,1,500,,2
503004,樱花私语毯子,403004Name,,403004Text,13,,,,999,,1,1000,,2
603004,樱花私语毯子（次品）,603004Name,,403004Text,13,,,,999,,1,500,,2
503005,星轨魔导毯子,403005Name,,403005Text,13,,,,999,,1,1000,,2
603005,星轨魔导毯子（次品）,603005Name,,403005Text,13,,,,999,,1,500,,2
503006,雾境魔女毯子,403006Name,,403006Text,13,,,,999,,1,1000,,2
603006,雾境魔女毯子（次品）,603006Name,,403006Text,13,,,,999,,1,500,,2
503007,月光咒印毯子,403007Name,,403007Text,13,,,,999,,1,1000,,2
603007,月光咒印毯子（次品）,603007Name,,403007Text,13,,,,999,,1,500,,2
503008,冰晶灵使毯子,403008Name,,403008Text,13,,,,999,,1,1000,,2
603008,冰晶灵使毯子（次品）,603008Name,,403008Text,13,,,,999,,1,500,,2
503009,云间神谕毯子,403009Name,,403009Text,13,,,,999,,1,1000,,2
603009,云间神谕毯子（次品）,603009Name,,403009Text,13,,,,999,,1,500,,2
503010,课间碎光毯子,403010Name,,403010Text,13,,,,999,,1,1000,,2
603010,课间碎光毯子（次品）,603010Name,,403010Text,13,,,,999,,1,500,,2
503011,校服晚风毯子,403011Name,,403011Text,13,,,,999,,1,1000,,2
603011,校服晚风毯子（次品）,603011Name,,403011Text,13,,,,999,,1,500,,2
503012,操场落日毯子,403012Name,,403012Text,13,,,,999,,1,1200,,3
603012,操场落日毯子（次品）,603012Name,,403012Text,13,,,,999,,1,600,,3
503013,图书馆秘思毯子,403013Name,,403013Text,13,,,,999,,1,1200,,3
603013,图书馆秘思毯子（次品）,603013Name,,403013Text,13,,,,999,,1,600,,3
503014,天台告白毯子,403014Name,,403014Text,13,,,,999,,1,1200,,3
603014,天台告白毯子（次品）,603014Name,,403014Text,13,,,,999,,1,600,,3
503015,月下青衫毯子,403015Name,,403015Text,13,,,,999,,1,1200,,3
603015,月下青衫毯子（次品）,603015Name,,403015Text,13,,,,999,,1,600,,3
503016,桃枝执扇毯子,403016Name,,403016Text,13,,,,999,,1,1200,,3
603016,桃枝执扇毯子（次品）,603016Name,,403016Text,13,,,,999,,1,600,,3
503017,山河辞赋毯子,403017Name,,403017Text,13,,,,999,,1,1200,,3
603017,山河辞赋毯子（次品）,603017Name,,403017Text,13,,,,999,,1,600,,3
503018,云袖清欢毯子,403018Name,,403018Text,13,,,,999,,1,1200,,3
